"OrderID","CustomerID","ProductName","Brand","Raw_Weight","Country","OrderDate","UnitPrice","ProdutName","Weight_Numeric","Weight_Unit","Weight_grams","Main_Country"
"REC-214722",13918,"BEAN SALT SNACK","Zweifel vaya","80g","Austria,France,Germany,Switzerland",2024-10-26,7.8,"BEAN SALT SNACK",80,"g",80,"Austria"
"REC-596127",8480,"Caramel et Noisettes","Milka","300 g","à¸›à¸£à¸°à¹€à¸—à¸¨à¸à¸£à¸±à¹ˆà¸‡à¹€à¸¨à¸ª,à¸›à¸£à¸°à¹€à¸—à¸¨à¹€à¸¢à¸­à¸£à¸¡à¸™à¸µ,à¸›à¸£à¸°à¹€à¸—à¸¨à¸®à¸±à¸‡à¸à¸²à¸£à¸µ,à¸›à¸£à¸°à¹€à¸—à¸¨à¸ªà¹‚à¸¥à¸§à¸²à¹€à¸à¸µà¸¢,à¸›à¸£à¸°à¹€à¸—à¸¨à¸ªà¹€à¸›à¸™,à¸›à¸£à¸°à¹€à¸—à¸¨à¹„à¸—à¸¢ (Thai)",2024-02-14,1.78,"Caramel et Noisettes",300,"g",300,"à¸›à¸£à¸°à¹€à¸—à¸¨à¸à¸£à¸±à¹ˆà¸‡à¹€à¸¨à¸ª"
"REC-193284",11180,"Noir pralinÃ©","CÃ´te d'Or","200 g","Belgique,France",2025-06-18,16.99,"Noir pralinÃ©",200,"g",200,"Belgique"
"REC-227467",9269,"BuoniCosÃ¬ senza zuccheri aggiunti frollini classico","Galbusera","","France,Italy",2025-09-15,2.57,"BuoniCosÃ¬ senza zuccheri aggiunti frollini classico",NA,NA,NA,"France"
"REC-893588",10623,"Chocolate puro con almendras","Valor","250 g","France, Spain, en:morocco",2025-07-27,21.95,"Chocolate puro con almendras",250,"g",250,"France"
"REC-969221",9167,"Pan tostado ajo y perejil","Hacendado","170 g","Portugal,EspaÃ±a",2025-07-20,10.8,"Pan tostado ajo y perejil",170,"g",170,"Portugal"
"REC-823328",12975,"Conikos barbecue","Unknown","","France, en:morocco",2024-03-31,17.52,"Conikos barbecue",NA,NA,NA,"France"
"REC-543975",10573,"Galettes au bon beurre bio","St Michel","130 g","France",2025-03-31,19.96,"Galettes au bon beurre bio",130,"g",130,"France"
"REC-959261",13262,"Starmix","HARIBO","175 g","Canada,France,United Kingdom",2025-02-14,18.65,"Starmix",175,"g",175,"Canada"
"REC-960717",10825,"Nussknacker - Vollmilchschokolade","Aldi,Choceur,WIHA","100 g","Germany,Morocco,Romania",2024-11-14,17.65,"Nussknacker - Vollmilchschokolade",100,"g",100,"Germany"
"REC-419467",10902,"KIDDYLICIOUS Fruity Bakes - Fraise - 132g (6x1p)","Unknown","","France, en:united-kingdom",2024-12-28,9.45,"KIDDYLICIOUS Fruity Bakes - Fraise - 132g (6x1p)",NA,NA,NA,"France"
"REC-452442",7269,"Avoine SÃ©same","Bjorg","130 g","France",2025-09-19,1.73,"Avoine SÃ©same",130,"g",130,"France"
"REC-509111",12895,"Grany - Envie de nuts","LU","120 g","France",2024-11-16,10.33,"Grany - Envie de nuts",120,"g",120,"France"
"REC-861734",13306,"Tortilla Pops Finement SalÃ©","N.A ! NATURE ADDICTS","80 g","France, United States, en:morocco",2025-04-06,10.74,"Tortilla Pops Finement SalÃ©",80,"g",80,"France"
"REC-829105",5207,"Rice cracker paprika","Nature Addict","85g","Belgique,France",2025-07-25,22.83,"Rice cracker paprika",85,"g",85,"Belgique"
"REC-493714",14354,"Serrano cholli & yucatan honey","Manomasa","","en:gb",2024-07-26,21.16,"Serrano cholli & yucatan honey",NA,NA,NA,"en:gb"
"REC-153078",6011,"Tablette Noir noisettes et amandes pilÃ©es","KROKOLA, Merveilles du Monde","100 g","France",2025-01-30,24.49,"Tablette Noir noisettes et amandes pilÃ©es",100,"g",100,"France"
"REC-706672",12786,"Crunchy Nut Clusters Chocolate","Kellogg's","400g","gb",2025-03-03,3.1,"Crunchy Nut Clusters Chocolate",400,"g",400,"gb"
"REC-685498",8754,"gaufrette fourrÃ©e chocolat & cacahuÃ¨tes","Leka","","Morocco",2026-01-13,6.75,"gaufrette fourrÃ©e chocolat & cacahuÃ¨tes",NA,NA,NA,"Morocco"
"REC-879107",12887,"Multigrain Crackers","Savour Bakes","170 g","United Kingdom",2025-02-02,12.53,"Multigrain Crackers",170,"g",170,"United Kingdom"
"REC-257477",7630,"Mars","Mars","51g","France,Morocco",2025-08-28,3.51,"Mars",51,"g",51,"France"
"REC-434589",14272,"Swiss Chocolate Extra Fine Dark","Marks & Spencer","125g","France,United Kingdom",2024-02-22,23.57,"Swiss Chocolate Extra Fine Dark",125,"g",125,"France"
"REC-703352",7013,"Marylands Chocolate Chip Cookies","Unknown","200 g","France, en:united-kingdom",2024-12-23,21.66,"Marylands Chocolate Chip Cookies",200,"g",200,"France"
"REC-254549",8129,"Chocolate Sea Salt","RXBAR","1 bar (52g)","United States",2025-03-23,18,"Chocolate Sea Salt",1,"bar",1,"United States"
"REC-628296",9593,"Spiced biscuits","Coppenrath FeingebÃ¤ck GmbH,Favorina","600g","RepÃºblica Checa,Francia,Alemania,EspaÃ±a,Suiza",2024-12-21,13.18,"Spiced biscuits",600,"g",600,"RepÃºblica Checa"
"REC-193233",14468,"Galletas saladas","Snack Day","350 g","FranÃ§a,Espanha",2024-05-18,2.14,"Galletas saladas",350,"g",350,"FranÃ§a"
"REC-850368",6790,"GoÃ»ters REM Parfum chocolat","REM","375g","France",2025-10-25,11.65,"GoÃ»ters REM Parfum chocolat",375,"g",375,"France"
"REC-933080",12622,"Galettes Au bon beurre","St Michel","260 g (2 * 130 g)","France",2024-05-27,7.94,"Galettes Au bon beurre",260,"g",260,"France"
"REC-913337",13934,"Minizza TomateðŸ…& Herbes de Provence","Belin","85 g","Francia",2025-04-14,17.55,"Minizza TomateðŸ…& Herbes de Provence",85,"g",85,"Francia"
"REC-910565",11429,"250G BUBBLIZZ LUTTI","Lutti","250 g","Francia",2025-02-01,24.36,"250G BUBBLIZZ LUTTI",250,"g",250,"Francia"
"REC-562771",5914,"Chips","Lay's, Lays","150 g","France",2025-02-15,14.61,"Chips",150,"g",150,"France"
"REC-719058",13917,"Moelleux tout chocolat Sans Sucres","GerblÃ©","196 g","France",2024-11-25,18.92,"Moelleux tout chocolat Sans Sucres",196,"g",196,"France"
"REC-226430",14705,"Snack poppÃ© saveur paprika","TooGood","85 g","France, en:us",2025-04-12,20.76,"Snack poppÃ© saveur paprika",85,"g",85,"France"
"REC-258752",7496,"Tablette BIO dÃ©gustation - Chocolat noir PÃ©rou 85% - 100g","Ivoria","","Belgium,France",2024-07-03,3.31,"Tablette BIO dÃ©gustation - Chocolat noir PÃ©rou 85% - 100g",NA,NA,NA,"Belgium"
"REC-828897",10760,"Madeleines longues - Perles de sucre","Le Ster, le pÃ¢tissier","250 g (20 unitÃ©s de 12.5 g)","Francia",2025-04-30,23.36,"Madeleines longues - Perles de sucre",250,"g",250,"Francia"
"REC-156780",12886,"Petit beurre 200g","U","200 g","France",2025-07-31,12.21,"Petit beurre 200g",200,"g",200,"France"
"REC-680048",10169,"4 Baguettes viennoises complÃ¨tes sans sucres ajoutÃ©s 340g","La BoulangÃ¨re","340 g","France",2025-06-16,2.84,"4 Baguettes viennoises complÃ¨tes sans sucres ajoutÃ©s 340g",340,"g",340,"France"
"REC-596232",6208,"Wrigley's Extra Peppermint","Wrigley's","60 pieces","Royaume-Uni",2025-10-07,4.26,"Wrigley's Extra Peppermint",60,"pieces",60,"Royaume-Uni"
"REC-434376",13775,"Finest Scottish Shortbread Fingers","Tesco","165 g","France,United Kingdom",2025-06-09,24.77,"Finest Scottish Shortbread Fingers",165,"g",165,"France"
"REC-594932",6953,"Penguin Biscuit Bar","McVitie's","24.6 g","France,United Kingdom",2026-01-15,7.85,"Penguin Biscuit Bar",24.6,"g",24.6,"France"
"REC-537235",6113,"Sante Baton Proteinowy Go On Kakaowy","Go On","50 g","France, Morocco, en:poland",2025-07-03,16.13,"Sante Baton Proteinowy Go On Kakaowy",50,"g",50,"France"
"REC-508467",8482,"Oreo","Oreo","154g","Czech Republic, France, Germany, Romania, en:bulgaria",2024-07-27,9.59,"Oreo",154,"g",154,"Czech Republic"
"REC-654088",13672,"Granola L'original","Unknown","400 g (2 * 200 g)","France",2024-12-28,15.23,"Granola L'original",400,"g",400,"France"
"REC-645643",9941,"Lait PralinÃ© Double Lait","CÃ´te d'Or","200 g","France",2026-01-13,17.37,"Lait PralinÃ© Double Lait",200,"g",200,"France"
"REC-972955",13466,"Bonbons Tic Tac x110 pastilles MENTHE - 54g","Ferrero,Mixte,TIC TAC","54 g","France,Allemagne,Suisse",2025-04-18,11.46,"Bonbons Tic Tac x110 pastilles MENTHE - 54g",54,"g",54,"France"
"REC-719828",9191,"Kinder pingui gouter frais genoise avec chocolat noir extra, fourree lait et cacao t8 pack de 8 etuis","Ferrero,Kinder","240 g","Belgique,France,Suisse",2025-10-06,9.45,"Kinder pingui gouter frais genoise avec chocolat noir extra, fourree lait et cacao t8 pack de 8 etuis",240,"g",240,"Belgique"
"REC-307113",14480,"Protein Salted Caramel Nut","Nature Valley","160g","France,United Kingdom",2024-05-19,22.71,"Protein Salted Caramel Nut",160,"g",160,"France"
"REC-939640",13338,"gullon Hearts of Cereal Breakfast","GullÃ³n","220g","France, Italy, en:morocco",2024-09-12,4.79,"gullon Hearts of Cereal Breakfast",220,"g",220,"France"
"REC-869798",10742,"Muesli & Raisin Cookies 185g","FlorbÃº","","en:cape-verde, en:morocco, en:spain, en:france",2024-11-29,23.07,"Muesli & Raisin Cookies 185g",NA,NA,NA,"en:cape-verde"
"REC-388806",9124,"Barritas de cereales muesli con avellanas y almendras","Unknown","150 g (6 x 25 g)","EspaÃ±a",2024-04-03,18.83,"Barritas de cereales muesli con avellanas y almendras",150,"g",150,"EspaÃ±a"
"REC-677939",10397,"Peanut Butter Pretzels","Kirkland Signature","55 oz","Canada, France, United States, en:united-kingdom",2024-08-30,11.06,"Peanut Butter Pretzels",55,"oz",55,"Canada"
"REC-840350",5585,"SablÃ©s Normands","Carrefour, Reflets de France","175 g","France,Italie,Espagne",2024-11-05,19.56,"SablÃ©s Normands",175,"g",175,"France"
"REC-504534",11496,"LOTUS Gaufre de LiÃ¨ge Chocolat au lait 363g (7x1p)","Unknown","363 g","France",2024-11-20,8.44,"LOTUS Gaufre de LiÃ¨ge Chocolat au lait 363g (7x1p)",363,"g",363,"France"
"REC-794582",11106,"Palomitas pipocas microondas Sal","Hacendado","270 g","EspaÃ±a",2024-02-06,10.02,"Palomitas pipocas microondas Sal",270,"g",270,"EspaÃ±a"
"REC-878514",12336,"Milka orÃ©o","Milka","100g","France, Romania, en:morocco",2025-03-10,5.3,"Milka orÃ©o",100,"g",100,"France"
"REC-595830",12601,"Curvies original gluten free","Arvid Nordquist Norge AS, SchÃ¤r","170g","France, Germany, United Kingdom, en:morocco",2025-05-20,23.91,"Curvies original gluten free",170,"g",170,"France"
"REC-455521",10167,"Hand Cooked Lightly Salted Potato Crisps","Specially Selected","6 Bags 25g Each","en:gb",2024-08-24,17.58,"Hand Cooked Lightly Salted Potato Crisps",6,"Bags",6,"en:gb"
"REC-429007",7146,"Cashew Nuts Unsalted (Anacardos sin sal)","Snacks of The World","150 g","France",2025-08-30,20.33,"Cashew Nuts Unsalted (Anacardos sin sal)",150,"g",150,"France"
"REC-968440",11725,"SÃ¼ÃŸkartoffel Pommes","Harvest Basket","500 g","RÃ©publique tchÃ¨que,France,Allemagne,Hongrie,Royaume-Uni",2024-10-24,10.6,"SÃ¼ÃŸkartoffel Pommes",500,"g",500,"RÃ©publique tchÃ¨que"
"REC-658069",12892,"Tartines craquantes sarrasin","Carrefour BIO, Carrefour","150 g (2 x 75 g)","France, en:belgium, Italie, Espagne",2025-11-29,8.5,"Tartines craquantes sarrasin",150,"g",150,"France"
"REC-460238",12624,"Sour cream & onion flavour potato chips","Popchips","5 x 17 g","en:gb",2025-09-29,1.44,"Sour cream & onion flavour potato chips",5,"x",5,"en:gb"
"REC-154663",6202,"Hummus bites tomato and basil","Snaktastic","135g","en:gb",2025-03-07,15.06,"Hummus bites tomato and basil",135,"g",135,"en:gb"
"REC-661977",5994,"Linsen Chips Paprika Style","funny-frisch","90g","Germany",2024-12-21,14.74,"Linsen Chips Paprika Style",90,"g",90,"Germany"
"REC-418798",5047,"Tartines craquantes au blÃ© complet 250g","U","250 g","France",2025-09-02,17.34,"Tartines craquantes au blÃ© complet 250g",250,"g",250,"France"
"REC-620407",12251,"Brioche Muffin x 5 250g","La BoulangÃ¨re","250 g","en:fr",2024-04-26,14.1,"Brioche Muffin x 5 250g",250,"g",250,"en:fr"
"REC-256282",9339,"Chocolat noir, Ã‰clats d'amandes grillÃ©es & pointe de sel","Fairglobe, Way to go!, Lidl","180g","France,Germany",2025-02-08,6.3,"Chocolat noir, Ã‰clats d'amandes grillÃ©es & pointe de sel",180,"g",180,"France"
"REC-660659",6007,"Cookies Classique","Delacre","136g","France, en:belgium",2024-11-22,1.84,"Cookies Classique",136,"g",136,"France"
"REC-181038",5373,"Almond Cantucci","Crosta & Mollica","","United Kingdom",2025-09-22,21.88,"Almond Cantucci",NA,NA,NA,"United Kingdom"
"REC-292059",9137,"amaretti","Crosta and mollica","140g","United Kingdom",2025-11-19,9.04,"amaretti",140,"g",140,"United Kingdom"
"REC-736619",7858,"crispy seaweed thins sea salt","itsu","5G","en:United Kingdom",2024-11-11,10.74,"crispy seaweed thins sea salt",5,"G",5,"en:United Kingdom"
"REC-133492",7463,"Doritos GoÃ»t nature maxi format","Doritos","230 g","Frankreich",2026-01-04,14.91,"Doritos GoÃ»t nature maxi format",230,"g",230,"Frankreich"
"REC-705097",7794,"St michel - madeleines moelleuses nature x32 sachets individuels - le paquet de 800g","St michel","","France",2024-07-10,2.4,"St michel - madeleines moelleuses nature x32 sachets individuels - le paquet de 800g",NA,NA,NA,"France"
"REC-479730",6868,"Chips paysanne au sel de GuÃ©rande","Brets","125g","France, en:morocco",2025-02-15,17.4,"Chips paysanne au sel de GuÃ©rande",125,"g",125,"France"
"REC-222852",7176,"Tartines craquantes sarrasin","Jardin bio, LÃ©a Nature","300 g","France",2024-08-05,4.54,"Tartines craquantes sarrasin",300,"g",300,"France"
"REC-760733",10245,"Chocolat noir caramel pointe de sel","Ethiquable","100 g e","France",2025-10-30,20.8,"Chocolat noir caramel pointe de sel",100,"g",100,"France"
"REC-761251",10166,"Biscuit petit beurre blÃ© cplt (15) 140g","Biocoop","140 g","France",2025-07-07,24.53,"Biscuit petit beurre blÃ© cplt (15) 140g",140,"g",140,"France"
"REC-520336",11904,"Bonbons Ã  l'eucalyptus","AmanieNord Fresh, Lidl","300 g","en:france, en:germany, en:romania, en:spain",2025-06-28,22.54,"Bonbons Ã  l'eucalyptus",300,"g",300,"en:france"
"REC-441194",11892,"Peanut Chocolate Treat Bag","M&M's","82 g","en:france",2025-07-12,20.25,"Peanut Chocolate Treat Bag",82,"g",82,"en:france"
"REC-431820",11763,"McVitie's Rich Tea Classic 2 x","McVitie's","600g","France, United Kingdom, en:ireland",2025-12-16,11.86,"McVitie's Rich Tea Classic 2 x",600,"g",600,"France"
"REC-393895",11836,"Hand-cooked crisp lightly sea salted","Tyrrells","","France, en:united-kingdom",2024-10-09,5.83,"Hand-cooked crisp lightly sea salted",NA,NA,NA,"France"
"REC-687663",5520,"Biscoff","Lotus","250g","Ã–sterreich,Deutschland,Schweiz",2026-01-24,24.3,"Biscoff",250,"g",250,"Ã–sterreich"
"REC-856276",13683,"Ficelles Olives Vertes et Noires","Kambly","100 g","France",2025-03-03,5.55,"Ficelles Olives Vertes et Noires",100,"g",100,"France"
"REC-735162",5998,"Lindet choco swis dark 2yrs prod","Lindt","100 g","France, en:morocco",2025-06-08,15.71,"Lindet choco swis dark 2yrs prod",100,"g",100,"France"
"REC-867667",12982,"Moelleux Multi CÃ©rÃ©ales","BelVita, LU","250 g","Belgique,France,Suisse",2024-05-17,14.94,"Moelleux Multi CÃ©rÃ©ales",250,"g",250,"Belgique"
"REC-410547",12109,"Prince - Biscuits fourrÃ©s goÃ»t chocolat","Lu","3 x 300 g","France,Germany",2025-06-17,16.5,"Prince - Biscuits fourrÃ©s goÃ»t chocolat",3,"x",3,"France"
"REC-110068",13414,"Milka Tendre au lait","Milka","100 g","France, en:morocco",2025-09-22,2.22,"Milka Tendre au lait",100,"g",100,"France"
"REC-919137",7180,"Milk Chocolate Truffles","Unknown","200g","Italy,Switzerland,en:united-kingdom",2025-05-26,21.11,"Milk Chocolate Truffles",200,"g",200,"Italy"
"REC-944870",10506,"TIC TAC Fresh Mint","Unknown","18 g","Belgique,Bulgarie,France,Hongrie,Italie",2025-05-16,10.46,"TIC TAC Fresh Mint",18,"g",18,"Belgique"
"REC-430972",12397,"Sunbites. Sal marina.","Sunbites,PepsiCo","","Portugal,Espanha",2024-03-07,13.67,"Sunbites. Sal marina.",NA,NA,NA,"Portugal"
"REC-245362",7100,"DooWap pÃ©pites chocolait ss additif","Barilla, Harrys","320 g","France",2025-07-25,4.2,"DooWap pÃ©pites chocolait ss additif",320,"g",320,"France"
"REC-345822",6789,"BiscuiÈ›i cu cremÄƒ de cacao","Croco","25g","France, Romania, en:spain",2024-10-02,14,"BiscuiÈ›i cu cremÄƒ de cacao",25,"g",25,"France"
"REC-232705",10631,"Sea Salt & Chardonnay Wine Vinegar Crisps","Co Op, Coop","150 g","France, en:united-kingdom",2024-07-25,10.2,"Sea Salt & Chardonnay Wine Vinegar Crisps",150,"g",150,"France"
"REC-999167",10562,"Potato Cakes","Warburtons","6","en:gb",2024-11-01,20.4,"Potato Cakes",6,NA,6,"en:gb"
"REC-605560",14622,"Corn Puffs Star W Cascaval 90G 1 / 20 1.6KG / Box","Star","90g","FranÈ›a,RomÃ¢nia",2025-11-14,18.87,"Corn Puffs Star W Cascaval 90G 1 / 20 1.6KG / Box",90,"g",90,"FranÈ›a"
"REC-497922",10153,"Pure fresh mentos","Mentos","30 g","Spain, en:morocco",2026-01-24,1.01,"Pure fresh mentos",30,"g",30,"Spain"
"REC-631891",10835,"Dark chocolate","Waitrose","100g","United Kingdom",2025-03-14,12.99,"Dark chocolate",100,"g",100,"United Kingdom"
"REC-692106",13978,"Sea Salt Sourdough Flatbreads","Peter's Yard","115g","en:gb",2025-03-12,1.61,"Sea Salt Sourdough Flatbreads",115,"g",115,"en:gb"
"REC-630007",9811,"Pepite chocolat","Aiguebelle","","en:ma",2024-04-18,18.09,"Pepite chocolat",NA,NA,NA,"en:ma"
"REC-496835",6799,"Les FourrÃ©es  -  Beurre de CacahuÃ¨te & Cacao","Funkie","250 g","France",2025-03-05,23.57,"Les FourrÃ©es  -  Beurre de CacahuÃ¨te & Cacao",250,"g",250,"France"
"REC-602078",9849,"Barre aux 4 cÃ©rÃ©ales et figue","Marque RepÃ¨re, GrainÃ©a","126 gr","France",2026-01-29,24.39,"Barre aux 4 cÃ©rÃ©ales et figue",126,"gr",126,"France"
"REC-293057",8530,"Pistachios","Alesto","","United Kingdom",2024-10-04,8.25,"Pistachios",NA,NA,NA,"United Kingdom"
"REC-645951",11187,"Major (goÃ»t vanille )","SAÃDA","","Morocco",2025-09-04,22.97,"Major (goÃ»t vanille )",NA,NA,NA,"Morocco"
"REC-327669",11185,"Brossard - Savane Mini Dark Chocolate Marble Cakes, 210g (7.5oz)","Brossard","210 g","en:fr",2024-03-11,1.94,"Brossard - Savane Mini Dark Chocolate Marble Cakes, 210g (7.5oz)",210,"g",210,"en:fr"
"REC-769574",5411,"50G RICOLA MENTHOL","Ricola","50 g","France",2026-01-22,15.24,"50G RICOLA MENTHOL",50,"g",50,"France"
"REC-293254",12395,"Biscuits Ã  l'avoine complÃ¨te nature bio 130g","U, U Bio","130 g","France",2024-11-29,11.4,"Biscuits Ã  l'avoine complÃ¨te nature bio 130g",130,"g",130,"France"
"REC-706176",14601,"Pâ€™tit fondant coeur chocolat","Bjorg","180 g","France",2024-06-07,22.13,"Pâ€™tit fondant coeur chocolat",180,"g",180,"France"
"REC-318587",6014,"The Best Sea Salted Crisps","Morrisons","","en:gb",2025-08-26,17.01,"The Best Sea Salted Crisps",NA,NA,NA,"en:gb"
"REC-970573",7195,"Toffifee weiÃŸ","Storck,Toffifee","125g","Ã–sterreich,Deutschland",2024-11-20,12.17,"Toffifee weiÃŸ",125,"g",125,"Ã–sterreich"
"REC-753812",7220,"Tobigo","Unknown","","en:ma",2024-08-04,17.34,"Tobigo",NA,NA,NA,"en:ma"
"REC-415914",9368,"Heroes","Cadbury","550g","Russia, en:united-kingdom",2026-01-21,4.14,"Heroes",550,"g",550,"Russia"
"REC-614261",11482,"Sweet chilli pepper","Unknown","160g","en:France",2024-12-10,13.75,"Sweet chilli pepper",160,"g",160,"en:France"
"REC-987997",6921,"Organix carrot cake oats bars","Organix","6x23g","en:United Kingdom",2024-08-18,1.04,"Organix carrot cake oats bars",6,"x",6,"en:United Kingdom"
"REC-407145",8361,"Croustiâ€™pause choco noisette","GerblÃ©","","France,Kenya",2025-04-08,8.92,"Croustiâ€™pause choco noisette",NA,NA,NA,"France"
"REC-173883",5736,"Natural Original Liquorice 4 Bars","Panda","128 g","France,Netherlands,United Kingdom",2024-10-14,15.52,"Natural Original Liquorice 4 Bars",128,"g",128,"France"
"REC-296684",7349,"Mikrowellen Popcorn salzig","McEnnedy","300 g","France,Allemagne,Ã‰tats-Unis",2024-11-22,8.63,"Mikrowellen Popcorn salzig",300,"g",300,"France"
"REC-781241",14005,"Biscuits Complets Avoine et blÃ© Bio","Aachener Zucker- und Backwaren Paul Schaeffer, Lidl, Sondey","200 g (16 x 12,5 g)","Frankreich,Deutschland",2025-01-12,11.49,"Biscuits Complets Avoine et blÃ© Bio",200,"g",200,"Frankreich"
"REC-813081",14948,"Cereal Max Energy Noisette Chocolat","Isostar","3 x 55g","France",2024-08-31,18.24,"Cereal Max Energy Noisette Chocolat",3,"x",3,"France"
"REC-970687",5445,"Sticks et bretzels","Carrefour","300 g","en:belgium, en:france, en:italy, en:spain",2024-04-15,8.59,"Sticks et bretzels",300,"g",300,"en:belgium"
"REC-467524",12183,"Tuiles goÃ»t salÃ©","Bouton d'or","170 g","France",2025-06-13,20.94,"Tuiles goÃ»t salÃ©",170,"g",170,"France"
"REC-863738",14977,"Chips saveur AÃ¯oli","Brets","125g","France, Morocco, en:united-kingdom",2024-03-28,3.28,"Chips saveur AÃ¯oli",125,"g",125,"France"
